7.769999999999999997e-03 3.065984128887499537e+04 1.355515787975000057e+04 1.482444987212500200e+04 1.460000000000000000e+02
1.599899999999999933e-02 3.806678272612500587e+04 1.703206651575000069e+04 4.476224219374999848e+03 8.980000000000000000e+02
2.573300000000000240e-02 3.496130552850000095e+04 1.708197054287499850e+04 1.252511665000001813e+02 2.698000000000000000e+03
3.563600000000000101e-02 2.687433607187499729e+04 1.228433547575000011e+04 -9.486688986249999971e+02 4.966000000000000000e+03
4.540399999999999991e-02 2.126846440974999859e+04 1.016725135387500086e+04 -9.632334878750000371e+02 8.170000000000000000e+03
5.524699999999999750e-02 1.813344536599999992e+04 8.898997184750000088e+03 1.295315812874999892e+03 1.216000000000000000e+04
6.520099999999999507e-02 1.636039564300000166e+04 8.139640803624999535e+03 3.960673371249999377e+02 1.725800000000000000e+04
7.517699999999999383e-02 1.410343844462499874e+04 6.828051543499999752e+03 4.420974929999999858e+02 2.270200000000000000e+04
8.514900000000001634e-02 1.177960094487500101e+04 5.837276369375000286e+03 2.180091356249999990e+02 2.938600000000000000e+04
9.515399999999998859e-02 9.855479598249999981e+03 4.529717250625000815e+03 1.340681265000000053e+02 3.665800000000000000e+04
1.051279999999999992e-01 8.462626211500000863e+03 4.099793553000000429e+03 1.461519176250000100e+02 4.453600000000000000e+04
1.151350000000000012e-01 7.653972482625000339e+03 3.572906669375000092e+03 4.939818285000000060e+02 5.399800000000000000e+04
1.251409999999999745e-01 7.102665511500000321e+03 3.187877612499999941e+03 3.221305563750000260e+02 6.319400000000000000e+04
1.350940000000000196e-01 6.491785047749999649e+03 3.026430210750000242e+03 2.314467702499999575e+02 7.352200000000000000e+04
1.450849999999999917e-01 5.826202470750000430e+03 2.630372842000000219e+03 1.201545421249999919e+02 8.557000000000000000e+04
1.550670000000000381e-01 5.152246995750000679e+03 2.367673409999999876e+03 3.268890474999999469e+02 9.676600000000000000e+04
1.650639999999999885e-01 4.619738563750001049e+03 2.172627822874999765e+03 2.713778648749999434e+02 1.109920000000000000e+05
1.750839999999999896e-01 4.297478456249999908e+03 1.948347804250000081e+03 3.766224306249999927e+02 1.240660000000000000e+05
1.850959999999999828e-01 4.034598058375000164e+03 1.825762600499999962e+03 2.170852258749999919e+02 1.392980000000000000e+05
1.950970000000000204e-01 3.790513489749999735e+03 1.659651120500000161e+03 2.527833157499999857e+02 1.537660000000000000e+05
2.050769999999999815e-01 3.515906176250000044e+03 1.478138267374999941e+03 6.517774324999999180e+01 1.702420000000000000e+05
2.150540000000000229e-01 3.268526503624999805e+03 1.366087057250000043e+03 1.515837371250000274e+02 1.867120000000000000e+05
2.250559999999999783e-01 2.997174902499999916e+03 1.263510278000000199e+03 1.420235275000000001e+02 2.060500000000000000e+05
2.350710000000000022e-01 2.803309498749999875e+03 1.143772976499999913e+03 1.951909146249999765e+02 2.237260000000000000e+05
2.450660000000000061e-01 2.665825667625000278e+03 1.086344815250000011e+03 1.884585744999999690e+02 2.433860000000000000e+05
2.550650000000000417e-01 2.511464890749999995e+03 9.929706779999999071e+02 1.280579872500000249e+02 2.635300000000000000e+05
2.650689999999999991e-01 2.390983970375000354e+03 9.118969857499999989e+02 8.279983337500001994e+01 2.850580000000000000e+05
2.750650000000000595e-01 2.255681539499999872e+03 8.760286854999999377e+02 1.765391817499999831e+02 3.060040000000000000e+05
2.850500000000000256e-01 2.122840742374999991e+03 8.146395827499999314e+02 1.976435838749999618e+02 3.290020000000000000e+05
2.950520000000000365e-01 2.010754627250000112e+03 7.570583917499999416e+02 1.173664563749999985e+02 3.531940000000000000e+05
